question,difficulty,topics,link,frequency,acceptance
Meeting Rooms II,MEDIUM,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum",https://leetcode.com/problems/meeting-rooms-ii,35.9,0.5214164447683243
Binary Tree Zigzag Level Order Traversal,MEDIUM,"Tree, Breadth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,35.9,0.616828546906163
Kth Largest Element in an Array,MEDIUM,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect",https://leetcode.com/problems/kth-largest-element-in-an-array,35.9,0.6797700657994141
Balanced Binary Tree,EASY,"Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/balanced-binary-tree,35.9,0.5534199316672987
Palindrome Number,EASY,Math,https://leetcode.com/problems/palindrome-number,35.9,0.5922454050733309
Best Time to Buy and Sell Stock II,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,35.9,0.6950028393422977
Reverse Integer,MEDIUM,Math,https://leetcode.com/problems/reverse-integer,35.9,0.303089365537947
Two Sum II - Input Array Is Sorted,MEDIUM,"Array, Two Pointers, Binary Search",https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,35.9,0.6340213490445626
First Unique Character in a String,EASY,"Hash Table, String, Queue, Counting",https://leetcode.com/problems/first-unique-character-in-a-string,35.9,0.6369549089916232
Can Place Flowers,EASY,"Array, Greedy",https://leetcode.com/problems/can-place-flowers,30.6,0.2889923936767658
Reverse Words in a String III,EASY,"Two Pointers, String",https://leetcode.com/problems/reverse-words-in-a-string-iii,30.6,0.8365988595052404
Top K Frequent Words,MEDIUM,"Array, Hash Table, String, Trie, Sorting, Heap (Priority Queue), Bucket Sort, Counting",https://leetcode.com/problems/top-k-frequent-words,30.6,0.5927716017745955
Flatten Nested List Iterator,MEDIUM,"Stack, Tree, Depth-First Search, Design, Queue, Iterator",https://leetcode.com/problems/flatten-nested-list-iterator,30.6,0.6522839525510098
Sort the Matrix Diagonally,MEDIUM,"Array, Sorting, Matrix",https://leetcode.com/problems/sort-the-matrix-diagonally,30.6,0.8297868426498654
Contains Duplicate,EASY,"Array, Hash Table, Sorting",https://leetcode.com/problems/contains-duplicate,30.6,0.6323636580863917
Reverse Linked List,EASY,"Linked List, Recursion",https://leetcode.com/problems/reverse-linked-list,30.6,0.7920656598058967
Top K Frequent Elements,MEDIUM,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect",https://leetcode.com/problems/top-k-frequent-elements,30.6,0.6456597107448238
Remove Duplicates from Sorted Array II,MEDIUM,"Array, Two Pointers",https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,30.6,0.6290189928963057
Find the Difference of Two Arrays,EASY,"Array, Hash Table",https://leetcode.com/problems/find-the-difference-of-two-arrays,23.3,0.808421897893327
Search a 2D Matrix,MEDIUM,"Array, Binary Search, Matrix",https://leetcode.com/problems/search-a-2d-matrix,23.3,0.5228958306958686
3Sum,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/3sum,23.3,0.3707096850275187
Find the Index of the First Occurrence in a String,EASY,"Two Pointers, String, String Matching",https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,23.3,0.4497159944871258
Robot Return to Origin,EASY,"String, Simulation",https://leetcode.com/problems/robot-return-to-origin,23.3,0.7617030831410564
Rotate Image,MEDIUM,"Array, Math, Matrix",https://leetcode.com/problems/rotate-image,23.3,0.7790166005161556
Climbing Stairs,EASY,"Math, Dynamic Programming, Memoization",https://leetcode.com/problems/climbing-stairs,23.3,0.5354071485062312
Path Crossing,EASY,"Hash Table, String",https://leetcode.com/problems/path-crossing,23.3,0.6253949258018191
Longest Consecutive Sequence,MEDIUM,"Array, Hash Table, Union Find",https://leetcode.com/problems/longest-consecutive-sequence,23.3,0.4704082377539024
Maximum Depth of Binary Tree,EASY,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/maximum-depth-of-binary-tree,23.3,0.7713814068924926
Majority Element,EASY,"Array, Hash Table, Divide and Conquer, Sorting, Counting",https://leetcode.com/problems/majority-element,23.3,0.6574030136621551
Contains Duplicate III,HARD,"Array, Sliding Window, Sorting, Bucket Sort, Ordered Set",https://leetcode.com/problems/contains-duplicate-iii,23.3,0.2363329730162543
Palindrome Linked List,EASY,"Linked List, Two Pointers, Stack, Recursion",https://leetcode.com/problems/palindrome-linked-list,23.3,0.558594473044224
Non-overlapping Intervals,MEDIUM,"Array, Dynamic Programming, Greedy, Sorting",https://leetcode.com/problems/non-overlapping-intervals,23.3,0.5550284035532288
Palindrome Pairs,HARD,"Array, Hash Table, String, Trie",https://leetcode.com/problems/palindrome-pairs,23.3,0.3624370777346535
Minimum Size Subarray Sum,MEDIUM,"Array, Binary Search, Sliding Window, Prefix Sum",https://leetcode.com/problems/minimum-size-subarray-sum,23.3,0.4939106607005892
