question,difficulty,topics,link,frequency,acceptance
Spiral Matrix II,MEDIUM,"Array, Matrix, Simulation",https://leetcode.com/problems/spiral-matrix-ii,38.3,0.734312719680276
Brightest Position on Street,MEDIUM,"Array, Sorting, Prefix Sum, Ordered Set",https://leetcode.com/problems/brightest-position-on-street,38.3,0.605687821115855
Rotting Oranges,MEDIUM,"Array, Breadth-First Search, Matrix",https://leetcode.com/problems/rotting-oranges,38.3,0.5661839890477366
Employee Free Time,HARD,"Array, Line Sweep, Sorting, Heap (Priority Queue)",https://leetcode.com/problems/employee-free-time,38.3,0.7259759595862569
Two Sum,EASY,"Array, Hash Table",https://leetcode.com/problems/two-sum,38.3,0.5577699500711366
Minimum Number of Frogs Croaking,MEDIUM,"String, Counting",https://leetcode.com/problems/minimum-number-of-frogs-croaking,38.3,0.5078628152543851
Minimum Absolute Difference Between Elements With Constraint,MEDIUM,"Array, Binary Search, Ordered Set",https://leetcode.com/problems/minimum-absolute-difference-between-elements-with-constraint,38.3,0.3406636948984646
Word Search II,HARD,"Array, String, Backtracking, Trie, Matrix",https://leetcode.com/problems/word-search-ii,38.3,0.3732631460421123
Accounts Merge,MEDIUM,"Array, Hash Table, String, Depth-First Search, Breadth-First Search, Union Find, Sorting",https://leetcode.com/problems/accounts-merge,38.3,0.5957996827596059
Remove Colored Pieces if Both Neighbors are the Same Color,MEDIUM,"Math, String, Greedy, Game Theory",https://leetcode.com/problems/remove-colored-pieces-if-both-neighbors-are-the-same-color,38.3,0.6283932786999268
Unique Paths,MEDIUM,"Math, Dynamic Programming, Combinatorics",https://leetcode.com/problems/unique-paths,38.3,0.6577287347956182
Course Schedule,MEDIUM,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",https://leetcode.com/problems/course-schedule,38.3,0.492343950231832
