question,difficulty,topics,link,frequency,acceptance
Largest Rectangle in Histogram,HARD,"Array, Stack, Monotonic Stack",https://leetcode.com/problems/largest-rectangle-in-histogram,36.8,0.4737767587697204
Reverse Words in a String,MEDIUM,"Two Pointers, String",https://leetcode.com/problems/reverse-words-in-a-string,36.8,0.5191329339866777
Add Two Numbers,MEDIUM,"Linked List, Math, Recursion",https://leetcode.com/problems/add-two-numbers,36.8,0.4622508203776938
Second Highest Salary,MEDIUM,Database,https://leetcode.com/problems/second-highest-salary,36.8,0.4386506907951504
Palindrome Partitioning,MEDIUM,"String, Dynamic Programming, Backtracking",https://leetcode.com/problems/palindrome-partitioning,36.8,0.7212808256354587
Binary Tree Maximum Path Sum,HARD,"Dynamic Programming, Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-maximum-path-sum,36.8,0.412242800105891
Count Primes,MEDIUM,"Array, Math, Enumeration, Number Theory",https://leetcode.com/problems/count-primes,36.8,0.347906460282023
Populating Next Right Pointers in Each Node II,MEDIUM,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii,36.8,0.5556620212908557
Maximal Square,MEDIUM,"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/maximal-square,36.8,0.4876133314788993
Product of Array Except Self,MEDIUM,"Array, Prefix Sum",https://leetcode.com/problems/product-of-array-except-self,36.8,0.6777996916838567
Valid Anagram,EASY,"Hash Table, String, Sorting",https://leetcode.com/problems/valid-anagram,36.8,0.6666091044288156
Perfect Squares,MEDIUM,"Math, Dynamic Programming, Breadth-First Search",https://leetcode.com/problems/perfect-squares,36.8,0.5567214684258268
Binary Tree Longest Consecutive Sequence,MEDIUM,"Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-longest-consecutive-sequence,36.8,0.5411300683221425
Decode Ways,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/decode-ways,36.8,0.3653097375147231
Merge Sorted Array,EASY,"Array, Two Pointers, Sorting",https://leetcode.com/problems/merge-sorted-array,36.8,0.5291952521829845
Longest Palindrome,EASY,"Hash Table, String, Greedy",https://leetcode.com/problems/longest-palindrome,36.8,0.5556745541147945
Decode String,MEDIUM,"String, Stack, Recursion",https://leetcode.com/problems/decode-string,36.8,0.6115249906697672
