question,difficulty,topics,link,frequency,acceptance
Largest Rectangle in Histogram,HARD,"Array, Stack, Monotonic Stack",https://leetcode.com/problems/largest-rectangle-in-histogram,32.0,0.4737767587697204
Longest Palindromic Subsequence,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/longest-palindromic-subsequence,32.0,0.6409934421654807
Min Stack,MEDIUM,"Stack, Design",https://leetcode.com/problems/min-stack,32.0,0.5644513974486727
Restore IP Addresses,MEDIUM,"String, Backtracking",https://leetcode.com/problems/restore-ip-addresses,32.0,0.5315838531583853
Reverse Words in a String,MEDIUM,"Two Pointers, String",https://leetcode.com/problems/reverse-words-in-a-string,32.0,0.5191329339866777
Pascal's Triangle,EASY,"Array, Dynamic Programming",https://leetcode.com/problems/pascals-triangle,32.0,0.7702154627018639
Jump Game,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/jump-game,32.0,0.3947923399592662
Count of Integers,HARD,"Math, String, Dynamic Programming",https://leetcode.com/problems/count-of-integers,32.0,0.3705763284916699
Climbing Stairs,EASY,"Math, Dynamic Programming, Memoization",https://leetcode.com/problems/climbing-stairs,32.0,0.5354071485062312
Palindromic Substrings,MEDIUM,"Two Pointers, String, Dynamic Programming",https://leetcode.com/problems/palindromic-substrings,32.0,0.7167859571435372
Design Browser History,MEDIUM,"Array, Linked List, Stack, Design, Doubly-Linked List, Data Stream",https://leetcode.com/problems/design-browser-history,32.0,0.7774686768883133
Maximum Product of Two Elements in an Array,EASY,"Array, Sorting, Heap (Priority Queue)",https://leetcode.com/problems/maximum-product-of-two-elements-in-an-array,32.0,0.8322491861778356
Beautiful Arrangement,MEDIUM,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask",https://leetcode.com/problems/beautiful-arrangement,32.0,0.6452784543104094
Remove K Digits,MEDIUM,"String, Stack, Greedy, Monotonic Stack",https://leetcode.com/problems/remove-k-digits,32.0,0.3494044611317414
Product of Array Except Self,MEDIUM,"Array, Prefix Sum",https://leetcode.com/problems/product-of-array-except-self,32.0,0.6777997509839631
Number of 1 Bits,EASY,"Divide and Conquer, Bit Manipulation",https://leetcode.com/problems/number-of-1-bits,32.0,0.7450472188845931
Unique Paths II,MEDIUM,"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/unique-paths-ii,32.0,0.4315424799650771
Two Sum IV - Input is a BST,EASY,"Hash Table, Two Pointers, Tree, Depth-First Search, Breadth-First Search, Binary Search Tree, Binary Tree",https://leetcode.com/problems/two-sum-iv-input-is-a-bst,32.0,0.6221872185096279
