question,difficulty,topics,link,frequency,acceptance
Search a 2D Matrix II,MEDIUM,"Array, Binary Search, Divide and Conquer, Matrix",https://leetcode.com/problems/search-a-2d-matrix-ii,37.1,0.5522251243876155
Best Time to Buy and Sell Stock IV,HARD,"Array, Dynamic Programming",https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,37.1,0.4708615439104682
Insert Delete GetRandom O(1) - Duplicates allowed,HARD,"Array, Hash Table, Math, Design, Randomized",https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed,37.1,0.3577149824563679
Word Ladder II,HARD,"Hash Table, String, Backtracking, Breadth-First Search",https://leetcode.com/problems/word-ladder-ii,37.1,0.2715259291580063
Bus Routes,HARD,"Array, Hash Table, Breadth-First Search",https://leetcode.com/problems/bus-routes,37.1,0.4695297092963377
Course Schedule,MEDIUM,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",https://leetcode.com/problems/course-schedule,37.1,0.4923430039712089
Reorganize String,MEDIUM,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting",https://leetcode.com/problems/reorganize-string,37.1,0.5619634145417838
Longest Common Subsequence,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/longest-common-subsequence,37.1,0.582494259379739
Egg Drop With 2 Eggs and N Floors,MEDIUM,"Math, Dynamic Programming",https://leetcode.com/problems/egg-drop-with-2-eggs-and-n-floors,37.1,0.7373311247994203
Course Schedule II,MEDIUM,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",https://leetcode.com/problems/course-schedule-ii,37.1,0.5342350291611208
Populating Next Right Pointers in Each Node,MEDIUM,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/populating-next-right-pointers-in-each-node,37.1,0.6544149639689759
Knight Probability in Chessboard,MEDIUM,Dynamic Programming,https://leetcode.com/problems/knight-probability-in-chessboard,37.1,0.5659459211311573
Asteroid Collision,MEDIUM,"Array, Stack, Simulation",https://leetcode.com/problems/asteroid-collision,37.1,0.455006598482349
The Skyline Problem,HARD,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set",https://leetcode.com/problems/the-skyline-problem,37.1,0.4396233271583687
Basic Calculator,HARD,"Math, String, Stack, Recursion",https://leetcode.com/problems/basic-calculator,37.1,0.4558955892182741
Count Number of Maximum Bitwise-OR Subsets,MEDIUM,"Array, Backtracking, Bit Manipulation, Enumeration",https://leetcode.com/problems/count-number-of-maximum-bitwise-or-subsets,37.1,0.8794639313734468
