question,difficulty,topics,link,frequency,acceptance
Jump Game,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/jump-game,44.3,0.3947923399592662
Car Fleet,MEDIUM,"Array, Stack, Sorting, Monotonic Stack",https://leetcode.com/problems/car-fleet,44.3,0.5347426286997168
Median of Two Sorted Arrays,HARD,"Array, Binary Search, Divide and Conquer",https://leetcode.com/problems/median-of-two-sorted-arrays,44.3,0.4381457712609387
Edit Distance,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/edit-distance,44.3,0.5878981528913135
Greatest Common Divisor of Strings,EASY,"Math, String",https://leetcode.com/problems/greatest-common-divisor-of-strings,44.3,0.5272395713085929
Replace Employee ID With The Unique Identifier,EASY,Database,https://leetcode.com/problems/replace-employee-id-with-the-unique-identifier,44.3,0.835865207735719
Find the Duplicate Number,MEDIUM,"Array, Two Pointers, Binary Search, Bit Manipulation",https://leetcode.com/problems/find-the-duplicate-number,44.3,0.6283574822732809
Maximum Score Words Formed by Letters,HARD,"Array, String, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask",https://leetcode.com/problems/maximum-score-words-formed-by-letters,44.3,0.8159681950565737
Valid Palindrome,EASY,"Two Pointers, String",https://leetcode.com/problems/valid-palindrome,44.3,0.5096353501695652
Combination Sum II,MEDIUM,"Array, Backtracking",https://leetcode.com/problems/combination-sum-ii,44.3,0.5767450173247776
"Pow(x, n)",MEDIUM,"Math, Recursion",https://leetcode.com/problems/powx-n,44.3,0.3702320169895338
Average Time of Process per Machine,EASY,Database,https://leetcode.com/problems/average-time-of-process-per-machine,44.3,0.6862949023503733
Roman to Integer,EASY,"Hash Table, Math, String",https://leetcode.com/problems/roman-to-integer,44.3,0.6486629827603678
