question,difficulty,topics,link,frequency,acceptance
Search in Rotated Sorted Array II,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/search-in-rotated-sorted-array-ii,39.7,0.3887965146188378
Remove Duplicates from Sorted List,EASY,Linked List,https://leetcode.com/problems/remove-duplicates-from-sorted-list,39.1,0.5487080353115535
Binary Tree Inorder Traversal,EASY,"Stack, Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-inorder-traversal,37.6,0.7858399006715053
Multiply Strings,MEDIUM,"Math, String, Simulation",https://leetcode.com/problems/multiply-strings,37.6,0.4228941429852704
Text Justification,HARD,"Array, String, Simulation",https://leetcode.com/problems/text-justification,36.9,0.4814988999917213
Maximal Rectangle,HARD,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack",https://leetcode.com/problems/maximal-rectangle,36.1,0.5370845822665518
Unique Binary Search Trees II,MEDIUM,"Dynamic Programming, Backtracking, Tree, Binary Search Tree, Binary Tree",https://leetcode.com/problems/unique-binary-search-trees-ii,35.3,0.6039807221122715
Partition List,MEDIUM,"Linked List, Two Pointers",https://leetcode.com/problems/partition-list,35.3,0.5898677373641946
Unique Paths II,MEDIUM,"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/unique-paths-ii,35.3,0.4315436499772203
Permutation Sequence,HARD,"Math, Recursion",https://leetcode.com/problems/permutation-sequence,34.4,0.4994329004732563
Substring with Concatenation of All Words,HARD,"Hash Table, String, Sliding Window",https://leetcode.com/problems/substring-with-concatenation-of-all-words,32.6,0.3299749970274807
Combinations,MEDIUM,Backtracking,https://leetcode.com/problems/combinations,31.5,0.7289646493270955
Recover Binary Search Tree,MEDIUM,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",https://leetcode.com/problems/recover-binary-search-tree,30.5,0.5632432520920791
Interleaving String,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/interleaving-string,28.1,0.4217918033968859
Permutations II,MEDIUM,"Array, Backtracking, Sorting",https://leetcode.com/problems/permutations-ii,28.1,0.615917727605333
Gray Code,MEDIUM,"Math, Backtracking, Bit Manipulation",https://leetcode.com/problems/gray-code,26.8,0.6187231456205623
Unique Binary Search Trees,MEDIUM,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree",https://leetcode.com/problems/unique-binary-search-trees,26.8,0.6244520536210353
Spiral Matrix II,MEDIUM,"Array, Matrix, Simulation",https://leetcode.com/problems/spiral-matrix-ii,23.8,0.734312719680276
Restore IP Addresses,MEDIUM,"String, Backtracking",https://leetcode.com/problems/restore-ip-addresses,23.8,0.531583393083398
Remove Duplicates from Sorted List II,MEDIUM,"Linked List, Two Pointers",https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,22.1,0.4989080936318432
Valid Number,HARD,String,https://leetcode.com/problems/valid-number,20.3,0.2156351250311539
N-Queens II,HARD,Backtracking,https://leetcode.com/problems/n-queens-ii,16.0,0.7672955295381376
Scramble String,HARD,"String, Dynamic Programming",https://leetcode.com/problems/scramble-string,13.4,0.4218190083551487
